,Model,model,train_mae,train_rmse,test_mae,test_rmse
365,LSTM_High_90,"<Sequential name=sequential, built=True>",7953.48020101872,10133.224177759997,7652.999141746387,9835.200189558072
366,GRU_High_90,"<Sequential name=sequential, built=True>",7931.72850686822,10116.160440975902,7631.2474473931825,9818.284195418648
367,Bidirectional_LSTM_High_90,"<Sequential name=sequential, built=True>",7930.758637390082,10115.400001132068,7630.277580201225,9817.530368148738
368,RNN_High_120,"<Sequential name=sequential, built=True>",7928.530131603567,10105.456339889346,7604.028837447629,9862.93670825872
369,LSTM_High_120,"<Sequential name=sequential, built=True>",7997.191430887402,10159.415755085543,7672.690138260627,9915.968929175724
370,GRU_High_120,"<Sequential name=sequential, built=True>",7961.025424267141,10130.971503044115,7636.524130111203,9888.011263148566
371,Bidirectional_LSTM_High_120,"<Sequential name=sequential, built=True>",7973.197625774435,10140.539333717465,7648.696334393409,9897.414882027038
372,RNN_High_150,"<Sequential name=sequential, built=True>",7967.177362492897,10150.931983460821,7556.880616735523,9673.207858154832
373,LSTM_High_150,"<Sequential name=sequential, built=True>",8030.158444269148,10200.438683823419,7619.861704681372,9722.489271839107
374,GRU_High_150,"<Sequential name=sequential, built=True>",8016.395876826016,10189.607835904042,7606.099131306258,9711.706832084988
375,Bidirectional_LSTM_High_150,"<Sequential name=sequential, built=True>",7991.958694079838,10170.393705425711,7581.661954665223,9692.579785801028
376,RNN_High_200,"<Sequential name=sequential, built=True>",7994.482964126555,10160.559510802066,7880.282811303232,10020.485504176098
377,LSTM_High_200,"<Sequential name=sequential, built=True>",8055.089745867556,10208.314352639945,7940.8895970182475,10068.2172949868
378,GRU_High_200,"<Sequential name=sequential, built=True>",8036.9186095168225,10193.982153081304,7922.718457746817,10053.891783645255
379,Bidirectional_LSTM_High_200,"<Sequential name=sequential, built=True>",8024.345421399174,10184.072419436325,7910.14526890898,10043.986789060196
380,RNN_High_250,"<Sequential name=sequential, built=True>",8080.877706551334,10235.28345807811,7634.565936998245,9726.203275253862
381,LSTM_High_250,"<Sequential name=sequential, built=True>",8135.015467662819,10278.07955732727,7688.703699316185,9768.756187372319
382,GRU_High_250,"<Sequential name=sequential, built=True>",8135.917753243229,10278.793734991834,7689.6059836901395,9769.466376910677
383,Bidirectional_LSTM_High_250,"<Sequential name=sequential, built=True>",8111.862528915797,10259.763947250984,7665.550761353243,9750.543635344658
384,RNN_Low_30,"<Sequential name=sequential, built=True>",7751.440749194026,9938.456542252376,7233.6644826043,9506.09637751184
385,LSTM_Low_30,"<Sequential name=sequential, built=True>",7809.587668774994,9983.87419763436,7291.811404744619,9550.41777776277
386,GRU_Low_30,"<Sequential name=sequential, built=True>",7796.824130083918,9973.893485967867,7279.047863494193,9540.67630153608
387,Bidirectional_LSTM_Low_30,"<Sequential name=sequential, built=True>",7798.224522720806,9974.988224100127,7280.4482583341605,9541.7447537733
388,RNN_Low_45,"<Sequential name=sequential, built=True>",7696.53672289986,9880.248491879867,7828.120579000714,10115.598600238533
389,LSTM_Low_45,"<Sequential name=sequential, built=True>",7763.831867050098,9932.75983573776,7895.415723104645,10167.765371144968
390,GRU_Low_45,"<Sequential name=sequential, built=True>",7736.0112487037195,9911.029349650758,7867.59510479308,10146.177406788622
391,Bidirectional_LSTM_Low_45,"<Sequential name=sequential, built=True>",7728.990011927786,9905.549926121415,7860.573868032697,10140.733936780502
392,RNN_Low_60,"<Sequential name=sequential, built=True>",7778.381337911661,9970.434399911059,7299.360211493641,9456.012914169292
393,LSTM_Low_60,"<Sequential name=sequential, built=True>",7839.3116894671675,10018.041392042214,7360.290566102536,9503.125676321326
394,GRU_Low_60,"<Sequential name=sequential, built=True>",7816.4037689476,10000.125686998514,7337.382642577783,9485.394286532053
395,Bidirectional_LSTM_Low_60,"<Sequential name=sequential, built=True>",7820.5685673507505,10003.381311345838,7341.547449559221,9488.616269274526
396,RNN_Low_90,"<Sequential name=sequential, built=True>",7791.131694358709,9972.260772794261,7498.204154277575,9685.56934265838
397,LSTM_Low_90,"<Sequential name=sequential, built=True>",7851.900262032659,10019.80982578581,7558.972731182777,9732.690069327178
398,GRU_Low_90,"<Sequential name=sequential, built=True>",7837.728980734246,10008.70857878867,7544.801440697879,9721.68795678893
399,Bidirectional_LSTM_Low_90,"<Sequential name=sequential, built=True>",7824.699918249989,9998.508902159258,7531.772378607393,9711.579827053061
400,RNN_Low_120,"<Sequential name=sequential, built=True>",7825.077214781893,9991.722645733162,7501.0959919345,9743.379236765328
401,LSTM_Low_120,"<Sequential name=sequential, built=True>",7893.630952234105,10045.501362549667,7569.649728919614,9796.254125880587
402,GRU_Low_120,"<Sequential name=sequential, built=True>",7874.205786908889,10030.244496629417,7550.224561758964,9781.251899195126
403,Bidirectional_LSTM_Low_120,"<Sequential name=sequential, built=True>",7863.911490141317,10022.164984814088,7539.93027763982,9773.307803110887
404,RNN_Low_150,"<Sequential name=sequential, built=True>",7863.884228534051,10036.948463269226,7454.985248712821,9557.85351911966
405,LSTM_Low_150,"<Sequential name=sequential, built=True>",7924.89700754299,10084.822824566962,7515.998036755851,9605.518453526069
406,GRU_Low_150,"<Sequential name=sequential, built=True>",7903.712116754664,10068.183774783998,7494.813136892458,9588.951078998829
407,Bidirectional_LSTM_Low_150,"<Sequential name=sequential, built=True>",7916.794975268659,10078.457319119321,7507.895996265628,9599.180229335694
408,RNN_Low_200,"<Sequential name=sequential, built=True>",7891.262263131354,10047.25008557147,7772.499865303787,9895.070754037835
409,LSTM_Low_200,"<Sequential name=sequential, built=True>",7954.827733945214,10097.25202015885,7836.065337043337,9945.078729290683
410,GRU_Low_200,"<Sequential name=sequential, built=True>",7922.204043620972,10071.570437607446,7803.44164584914,9919.393760970897
411,Bidirectional_LSTM_Low_200,"<Sequential name=sequential, built=True>",7935.55061763796,10082.072091405153,7816.788219965517,9929.896727613248
412,RNN_Low_250,"<Sequential name=sequential, built=True>",7978.583369858443,10121.832631526362,7536.882168269904,9617.363044582466
413,LSTM_Low_250,"<Sequential name=sequential, built=True>",8038.569055211147,10169.183622676957,7596.867854388266,9664.444121310493
414,GRU_Low_250,"<Sequential name=sequential, built=True>",8005.128852652595,10142.7703896006,7563.42765104366,9638.180167627492
415,Bidirectional_LSTM_Low_250,"<Sequential name=sequential, built=True>",8029.544405494291,10162.051257134473,7587.843207007067,9657.351749906182
